,Unnamed: 0,FACILITY_CODE,SOURCE,STATE,FACILITY,CITY,LATITUDE,LONGITUDE,FLOW_2012_MGD,2012_TOT_ANNUAL_MM3,CWNS_NUM,NPDES_ID,check_sewer_permits
11390,11390,OH07965,CWNS2012,OH,Wakeman WWTP & Sewer System,0,41.257,-82.3994,0.099,0.136879479,39008582001,OH0029394,sewer_system
11391,11391,OH07975,CWNS2012,OH,Wapakoneta WWTP & Sewer System,0,40.5779,-84.2023,4,5.53048401,39008617001,OH0027952,sewer_system
11392,11392,OH07985,CWNS2012,OH,Warren Co Lower Little Miami WWTP,0,39.3209,-84.2574,7,9.678347018,39008637006,OH0071692,other_system
11393,11393,OH07995,CWNS2012,OH,Warren Co Sycamore Trails WWTP,0,39.5596,-84.1732,0.07,0.09678347,39008637008,OH0072451,sewer_system
11394,11394,OH08005,CWNS2012,OH,Warren Co Dale Acres WWTP,0,39.2754,-84.1644,0.011,0.015208831,39008637009,OH0105481,sewer_system
11395,11395,OH08015,CWNS2012,OH,Warren WWTP & Sewer System,0,41.1808,-80.8061,12.336,17.05601269,39008638001,OH0027987,sewer_system
11396,11396,OH08025,CWNS2012,OH,Washington CH WWTP & Sewers,0,39.5353,-83.4253,3.95,5.46135296,39008659001,OH0028002,sewer_system
11397,11397,OH08035,CWNS2012,OH,Wauseon WWTP & Sewer System,0,41.5443,-84.1252,1.24,1.714450043,39008701001,OH0023400,sewer_system
11398,11398,OH08045,CWNS2012,OH,Waverly WWTP & Sewer System,0,39.1105,-82.9809,0.985,1.361881687,39008708001,OH0023353,sewer_system
11399,11399,OH08055,CWNS2012,OH,Wayne WWTP & Sewer System,0,41.2899,-83.4859,0.08,0.1106096801999999,39008722001,OH0058190,sewer_system
11400,11400,OH08065,CWNS2012,OH,Waynesfield WWTP & Sewer System,0,40.5892,-83.97,0.11,0.15208831,39008736001,OH0028029,sewer_system
11401,11401,OH08075,CWNS2012,OH,Waynesville WWTP & Sewer System,0,39.5245,-84.0894,0.6,0.829572602,39008743001,OH0020753,sewer_system
11402,11402,OH08085,CWNS2012,OH,Wellington WWTP & Sewer System,0,41.1478,-82.2255,0.55,0.760441551,39008757001,OH0028037,sewer_system
11403,11403,OH08095,CWNS2012,OH,Wellston North WWTP & Sewer System,0,39.1129,-82.5241,0.902,1.247124144,39008764001,OH0023507,sewer_system
11404,11404,OH08105,CWNS2012,OH,West Alexandria WWTP & Sewer System,0,39.7441,-84.5244,0.145,0.200480045,39008785001,OH0021598,sewer_system
11405,11405,OH08115,CWNS2012,OH,West Carrollton WWTP & Sewer System,0,39.6676,-84.2619,1.5,2.073931504,39008800001,OH0020133,sewer_system
11406,11406,OH08125,CWNS2012,OH,Preble Co Sewer District #3 WWTP,0,39.591,-84.5547,0.02,0.02765242,39008820001,OH0134082,other_system
11407,11407,OH08135,CWNS2012,OH,West Farmington HSTS,0,,,0,0,39008830001,0,no_permit
11408,11408,OH08145,CWNS2012,OH,Westfield Center WWTP & Sewers,0,41.0194,-81.9323,0.271,0.374690292,39008835001,OH0045390,sewer_system
11409,11409,OH08155,CWNS2012,OH,West Jefferson WWTP & Sewer System,0,39.9386,-83.267,0.73,1.009313332,39008841001,OH0054321,sewer_system
11410,11410,OH08165,CWNS2012,OH,West Lafayette WWTP & Sewer System,West Lafayette,40.2741,-81.7441,0.168,0.232280328,39008848001,OH0022284,sewer_system
11411,11411,OH08175,CWNS2012,OH,West Manchester WWTP & Sewer System,0,39.9022,-84.6254,0.05,0.06913105,39008869001,OH0127540,sewer_system
11412,11412,OH08185,CWNS2012,OH,West Milton WWTP & Sewer System,0,39.9514,-84.3235,0.48,0.6636580811999999,39008897001,OH0021857,sewer_system
11413,11413,OH08195,CWNS2012,OH,Stark Co Dee Mar Allotment WWTP,0,40.7316,-81.4682,0.066,0.091252986,39008920002,OH0035831,sewer_system
11414,11414,OH08205,CWNS2012,OH,Stark Co Village Green WWTP,0,40.9301,-81.1466,0.014,0.019356694,39008920011,OH0044113,sewer_system
11415,11415,OH08215,CWNS2012,OH,Stark Co Bob-O-Link Allotment WWTP,0,40.8999,-81.3842,0.186,0.257167506,39008920012,OH0044164,sewer_system
11416,11416,OH08225,CWNS2012,OH,Stark Co Skyland Hills MHP WWTP,0,40.7371,-81.1444,0.015,0.020739315,39008920013,OH0044482,sewer_system
11417,11417,OH08235,CWNS2012,OH,Stark Co Spring Valley Allotment WWTP,0,40.9069,-81.5833,0.025,0.034565525,39008920014,OH0064360,sewer_system
11418,11418,OH08245,CWNS2012,OH,Stark Co Molly Stark Hospital WWTP,0,40.8806,-81.2428,0.039,0.053922219,39008920015,OH0045926,sewer_system
11419,11419,OH08255,CWNS2012,OH,West Union WWTP & Sewer System,0,38.7883,-83.543,0.42,0.580700821,39008932001,OH0028088,sewer_system
11420,11420,OH08265,CWNS2012,OH,Wharton WWTP and Sewers,0,40.8528,-83.4669,0.04,0.05530484,39008955001,OH0142018,sewer_system
11421,11421,OH08275,CWNS2012,OH,Willard WWTP & Sewer System,0,41.0674,-82.5861,3.07,4.244646478,39009009001,OH0028118,sewer_system
11422,11422,OH08285,CWNS2012,OH,Williamsburg WWTP & Sewer System,0,39.0591,-84.0552,0.26,0.359481461,39009016001,OH0021571,sewer_system
11423,11423,OH08295,CWNS2012,OH,Williamsport WWTP & Sewer System,0,39.5777,-83.1199,0.1,0.1382621,39009031001,OH0022519,sewer_system
11424,11424,OH08305,CWNS2012,OH,Willoughby Eastlake WWTP & Sewers,0,41.6685,-81.4353,6.945,9.602302862,39009051001,OH0028126,sewer_system
11425,11425,OH08315,CWNS2012,OH,Willshire WWTP & Sewer System,0,40.7471,-84.7929,0.048,0.066365808,39009065001,OH0031003,sewer_system
11426,11426,OH08325,CWNS2012,OH,Wilmington WWTP & Sewer System,0,39.4391,-83.8513,2.41,3.332116616,39009072001,OH0028134,sewer_system
11427,11427,OH08335,CWNS2012,OH,Wilson WWTP and Sewer System,0,39.8518,-81.0711,0.005,0.006913105,39009082001,0,no_permit
11428,11428,OH08345,CWNS2012,OH,Winchester WWTP & Sewer System,0,38.9393,-83.641,0.06,0.08295726,39009086001,OH0028142,sewer_system
11429,11429,OH08355,CWNS2012,OH,Windham WWTP & Sewer System,Windham,41.235,-81.0315,0.26,0.359481461,39009093001,OH0045462,sewer_system
11430,11430,OH08365,CWNS2012,OH,Wintersville WWTP & Sewer System,0,40.3751,-80.7054,0.37,0.511569771,39009136001,OH0022144,sewer_system
11431,11431,OH08375,CWNS2012,OH,NWWSD Weston WWTP & Sewer System,Bowling Green,41.3491,-83.7928,0.24,0.3318290405999999,39009143001,OH0020681,sewer_system
11432,11432,OH08385,CWNS2012,OH,NWWSD Tontogany Service Area SD #1200,Bowling Green,41.4583,-83.6388,0.1,0.1382621,39009143013,OH0029491,sewer_system
11433,11433,OH08395,CWNS2012,OH,Williamsburg On The River WWTP,Bowling Green,41.4447,-83.7863,0.05,0.06913105,39009143016,OH0079201,sewer_system
11434,11434,OH08405,CWNS2012,OH,Woodsfield WWTP & Sewer System,0,39.7594,-81.1008,0.3,0.414786301,39009149001,OH0028177,sewer_system
11435,11435,OH08415,CWNS2012,OH,Wooster WWTP & Sewer System,0,40.7858,-81.9493,6,8.295726015,39009170001,OH0028185,sewer_system
11436,11436,OH08425,CWNS2012,OH,Xenia Ford Rd WWTP & Sewers,0,39.7151,-83.9659,2.377,3.2864901229424994,39009191001,OH0028193,sewer_system
11437,11437,OH08435,CWNS2012,OH,Xenia Glady Run WWTP & Sewers,0,39.6617,-83.9666,3.234,4.471396322,39009191002,OH0028207,sewer_system
11438,11438,OH08445,CWNS2012,OH,Yellow Springs WWTP & Sewer System,0,39.7906,-83.8803,0.708,0.97889567,39009198001,OH0028215,sewer_system
11439,11439,OH08455,CWNS2012,OH,Yorkville WWTP & Sewer System,Yorkville,40.1501,-80.7116,0.35,0.4839173508749999,39009212001,OH0022543,sewer_system
11440,11440,OH08465,CWNS2012,OH,Youngstown WWTP & Sewer System,0,41.0917,-80.6419,36.68,50.71453837,39009219001,OH0028223,sewer_system
11441,11441,OH08475,CWNS2012,OH,Zanesville WWTP & Sewer System,0,39.9128,-82.0042,7.75,10.71531277,39009240001,OH0028240,sewer_system
11442,11442,OH08485,CWNS2012,OH,Holmesville WWTP & Sewers,0,40.6354,-81.9249,0.05,0.06913105,39009600001,OH0125903,sewer_system
11443,11443,OH08495,CWNS2012,OH,Mercer Co Montezuma/Club Island SD,0,40.4801,-84.545,0.4,0.553048401,39009600002,OH0078441,sewer_system
11444,11444,OH08505,CWNS2012,OH,Darke Co Rolin Acres WWTP,0,40.1006,-84.6313,0.025,0.034565525,39009600007,OH0085561,sewer_system
11445,11445,OH08515,CWNS2012,OH,Tuscarawas Co Stone Creek WWTP,0,40.3999,-81.5542,0.02,0.02765242,39009600010,OH0135348,sewer_system
11446,11446,OH08525,CWNS2012,OH,Mercer Co Northeast Regional Area,0,,,0,0,39009630002,0,no_permit
11447,11447,OH08535,CWNS2012,OH,Philothea Sewer District WWTP,0,40.4523,-84.6576,0.024,0.033182904,39009630006,OH0132608,sewer_system
11448,11448,OH08545,CWNS2012,OH,Mercer Co Wagner WWTP,0,40.5101,-84.6229,0.01,0.01382621,39009630008,OH0119679,sewer_system
11449,11449,OH08555,CWNS2012,OH,Mercer Co West Jefferson WWTP,0,40.5437,-84.6141,0.04,0.05530484,39009630009,OH0079375,sewer_system
11450,11450,OH08565,CWNS2012,OH,Bowling Green WWTP & Sewer System,0,41.3611,-83.6106,5.1,7.051367113,39009966002,OH0024139,sewer_system
11451,11451,OH08575,CWNS2012,OH,Troy Township Wastewater District,Nova,41.0399,-82.3259,0.03,0.04147863,39010051101,OH0135585,other_system
11452,11452,OH08585,CWNS2012,OH,Athens Co Stewart Guysville Area,0,,,0,0,39010090003,0,no_permit
11453,11453,OH08595,CWNS2012,OH,Crawford Co Linlare Village,0,40.821,-82.9015,0.01,0.01382621,39010331001,OH0079120,other_system
11454,11454,OH08605,CWNS2012,OH,Crawford Co Morton Subdivision,0,40.8159,-82.9286,0.003,0.004147863,39010331002,OH0132870,other_system
11455,11455,ND03160,ICIS2022,ND,MANDAREE WASTEWATER TREATMENT LAGOONS,NEW TOWN,47.4653577,-101.939722,0.14,0.19356694,0,NDG589107,sewer_system
11456,11456,ND03245,ICIS2022,ND,OJIBWA MILLENNIUM SCHOOL WASTEWATER TREATMENT LAGOONS,ROLETTE,48.810639,-99.780306,3.71,5.129523919,0,NDG589410,sewer_system
11457,11457,NV00500,ICIS2022,NV,MOODY LANE REGIONAL WATER RECLAMATION FACILITY,FALLON,39.51505,-118.800431,0.499,0.68992788,0,NV0023582,sewer_system
11458,11458,OH09305,CWNS2012,OH,Holmes County Jail & Training Center WWTP,PRAIRIE TWP,40.5534,-81.9174,0.02,0.02765242,39000037005,OH0117781,other_system
11459,11459,OH09310,CWNS2012,OH,Delaware County Home WWTP,DELAWARE,40.331,-82.9772,0.005,0.006913105,39000088001,OH0055212,sewer_system
11460,11460,OH09315,CWNS2012,OH,Columbiana Co County Home Rd WWTP,CENTER,40.7806,-80.8306,0.03,0.04147863,39000161023,OH0142883,sewer_system
11461,11461,OH09320,CWNS2012,OH,Wayne Co Attention Center,WOOSTER,40.7183,-81.9018,0.002,0.002765242,39000194002,OH0083925,other_system
11462,11462,OH09325,CWNS2012,OH,Wayne County Airport WWTP,SMITHVILLE,40.8728,-81.8782,0.001,0.001382621,39000194004,OH0092207,sewer_system
11463,11463,OH09330,CWNS2012,OH,Shelby Co Fair Haven WWTP,SIDNEY,40.2501,-84.2033,0.013,0.017974073,39000223004,OH0123153,sewer_system
11464,11464,OH09335,CWNS2012,OH,Williams Co Hillside WWTP,BRYAN,41.5535,-84.5157,0.042,0.058070082,39000288007,OH0079090,sewer_system
11465,11465,OH09340,CWNS2012,OH,Kelleys Island HSTS,0,,,0,0,39000378001,0,no_permit
11466,11466,OH09345,CWNS2012,OH,Clark Co KTK WWTP,SPRINGFIELD,39.9189,-83.8123,0.01,0.01382621,39001625006,OH0085880,sewer_system
11467,11467,OH09350,CWNS2012,OH,Fulton Co Airport Industrial Park,WAUSEON,41.616,-84.1343,0.003,0.004147863,39002892003,OH0122432,sewer_system
11468,11468,OH09355,CWNS2012,OH,Guernsey Co Mental Health Center WWTP,CAMBRIDGE,40.0698,-81.5938,0.099,0.136879479,39003326011,OH0107727,sewer_system
11469,11469,OH09360,CWNS2012,OH,Summit Co Interstate Industrial Park WWTP #44,NORTON,41.0442,-81.6087,0.01,0.01382621,39008072033,OH0045501,sewer_system
11470,11470,OH09365,CWNS2012,OH,Darke Co Stillwater Golf Estates,VERSAILLES,40.1734,-84.461,0.008,0.011060968,39009600006,OH0119067,other_system
11471,11471,OH09370,CWNS2012,OH,Carroll County Home Golden Age Retreat WWTP,CARROLLTON,40.615,-81.0674,0.011,0.015208831,39010195001,OH0116688,sewer_system
11472,11472,OK00005,CWNS2012,OK,ADA WWT,ADA,34.7941,-96.6673,2.24,3.0970710456000003,40000001001,OK0026115,sewer_system
11473,11473,OK00015,CWNS2012,OK,ALTUS SW WWT,Altus,34.6286,-99.2718,0.5,0.6913105012499999,40000002001,OK0028045,sewer_system
11474,11474,OK00025,CWNS2012,OK,ALTUS SE WWT,Altus,34.6286,-99.2718,3.5,4.839173509,40000002002,OK0028037,sewer_system
11475,11475,OK00035,CWNS2012,OK,ARDMORE CENTRAL WWT,Ardmore,34.2278,-97.1519,3,4.147863008,40000003001,OK0038440,sewer_system
11476,11476,OK00045,CWNS2012,OK,ARDMORE AIRPARK WWT,Ardmore,34.2278,-97.1519,0.1,0.1382621,40000003002,OK0030422,sewer_system
11477,11477,OK00055,CWNS2012,OK,CHICKASHA WWT,Chickasha,35.0364,-97.9082,1.8,2.488717805,40000004001,OK0026018,sewer_system
11478,11478,OK00065,CWNS2012,OK,DUNCAN PUA WWT,Duncan,34.4506,-97.962,2.73,3.774555337,40000005001,OK0026638,sewer_system
11479,11479,OK00075,CWNS2012,OK,DURANT UA WWT,DURANT,33.9371,-96.384,1.57,2.170714974,40000006001,OK0039063,sewer_system
11480,11480,OK00085,CWNS2012,OK,ENID WWT,0,36.3864,-97.8141,8.5,11.75227852,40000007001,OK0021628,sewer_system
11481,11481,OK00095,CWNS2012,OK,MCALESTER EAST WWT,McAlester,34.9547,-95.7433,0.89,1.230532692,40000008001,OK0026107,sewer_system
11482,11482,OK00105,CWNS2012,OK,MCALESTER WEST WWT,McAlester,34.9303,-95.7903,0.89,1.230532692,40000008002,OK0026093,sewer_system
11483,11483,OK00115,CWNS2012,OK,MIAMI SOUTHEAST WWT,MIAMI,36.857,-94.8726,1.57,2.170714974,40000009002,OK0031798,sewer_system
11484,11484,OK00125,CWNS2012,OK,MUSKOGEE UA WWT,Muskogee,35.7373,-95.2826,5.4,7.466153413500001,40000010001,OK0029131,sewer_system
11485,11485,OK00135,CWNS2012,OK,OKMULGEE WWT,Okmulgee,35.5943,-95.9796,3.5,4.839173509,40000011001,OK0028134,sewer_system
11486,11486,OK00145,CWNS2012,OK,PONCA CITY MUNICIPAL WWT,Ponca City,36.6761,-97.0665,3.99,5.5166578,40000012001,OK0026069,sewer_system
11487,11487,OK00155,CWNS2012,OK,SHAWNEE PWA WWT (SOUTH),SHAWNEE,35.3156,-96.9124,2.15,2.972635155,40000013001,OK0026051,sewer_system
11488,11488,OK00165,CWNS2012,OK,SHAWNEE PWA WWT (NORTH),SHAWNEE,35.3173,-96.9314,0.72,0.995487122,40000013004,OK0037893,sewer_system
11489,11489,OK00175,CWNS2012,OK,STILLWATER WWT,Stillwater,36.0943,-97.0133,6.8,9.401822817,40000014001,OK0027057,sewer_system
11490,11490,OK00185,CWNS2012,OK,WOODWARD WWT,Woodward,36.4425,-99.3658,1.5,2.073931504,40000015001,OK0034509,sewer_system
11491,11491,OK00195,CWNS2012,OK,SULPHUR WWT,SULPHUR,34.4943,-97.0523,0.6,0.829572602,40000016001,OK0020141,sewer_system
11492,11492,OK00205,CWNS2012,OK,IDABEL PWA STP,IDABEL,33.8541,-94.7894,2,2.765242005,40000017001,OK0027677,sewer_system
11493,11493,OK00215,CWNS2012,OK,GUTHRIE PWA WWT,Guthrie,35.9061,-97.4343,1.2,1.659145203,40000018001,OK0027715,sewer_system
11494,11494,OK00225,CWNS2012,OK,CLAREMORE WWT,CLAREMORE,36.2944,-95.6097,1.84,2.544022645,40000019001,OK0027049,sewer_system
11495,11495,OK00235,CWNS2012,OK,WALTERS WWT,Walters,34.3681,-98.2926,0.28,0.387133881,40000020001,OK0020770,sewer_system
11496,11496,OK00245,CWNS2012,OK,STROUD UA NORTH WWT,Stroud,35.7608,-96.6476,0.12,0.1659145202999999,40000021001,OK0027367,sewer_system
11497,11497,OK00255,CWNS2012,OK,STROUD UA SOUTH WWT,Stroud,35.7183,-96.6554,0.5,0.6913105012499999,40000021002,OK0027359,sewer_system
11498,11498,OK00265,CWNS2012,OK,NEW CORDELL WWT,0,35.283,-98.975,0.4,0.553048401,40000022001,OK0032379,sewer_system
11499,11499,OK00275,CWNS2012,OK,KINGFISHER PWA WWT,Kingfisher,35.8752,-97.921,0.64,0.8848774415999999,40000023001,OK0022811,sewer_system
11500,11500,OK00285,CWNS2012,OK,DEWEY PWA WWT,DEWEY,36.7841,-95.9323,0.35,0.4839173508749999,40000024001,OK0022551,sewer_system
11501,11501,OK00295,CWNS2012,OK,BROKEN BOW PWA WWT,Broke Bow,34.027,-94.7228,0.8,1.106096802,40000025001,OK0021521,sewer_system
11502,11502,OK00305,CWNS2012,OK,STILWELL ADA WWT,STILWELL,35.8262,-94.6423,1,1.382621003,40000026001,OK0030341,sewer_system
11503,11503,OK00315,CWNS2012,OK,MARIETTA WWT,Marietta,33.9173,-97.1373,0.26,0.359481461,40000027001,OK0020257,sewer_system
11504,11504,OK00325,CWNS2012,OK,HARTSHORNE WWT,HARTSHORNE,34.8444,-95.554,0.21,0.290350411,40000028001,OK0022861,sewer_system
11505,11505,OK00335,CWNS2012,OK,CHEROKEE WWT,Cherokee,36.758,-98.3571,0.22,0.304176621,40000029001,OKG580043,sewer_system
11506,11506,OK00345,CWNS2012,OK,SNYDER WWT,Snyder,34.6496,-98.9689,0.08,0.1106096801999999,40000030001,0,no_permit
11507,11507,OK00355,CWNS2012,OK,JAY UA WWT,JAY,36.4265,-94.8049,0.8,1.106096802,40000031001,OK0031976,sewer_system
11508,11508,OK00365,CWNS2012,OK,COMANCHE PWA WWT,Comanche,34.3638,-97.9584,0.15,0.20739315,40000032001,OK0031763,sewer_system
11509,11509,OK00375,CWNS2012,OK,BOISE CITY WWT,Boise City,36.7317,-102.4958,0.15,0.20739315,40000033001,0,no_permit
11510,11510,OK00385,CWNS2012,OK,WELEETKA PWA WWT,Weleetka,35.6214,-95.972,0.12,0.1659145202999999,40000034001,OK0028525,sewer_system
11511,11511,OK00395,CWNS2012,OK,TEMPLE WWT,Temple,34.2502,-98.2189,0.13,0.17974073,40000035001,OK0032514,sewer_system
11512,11512,OK00405,CWNS2012,OK,RYAN UA WWT,Ryan,34.0105,-97.965,0.1,0.1382621,40000036001,0,no_permit
11513,11513,OK00415,CWNS2012,OK,OKEENE PWA WWT,Okeene,36.1072,-98.3128,0.15,0.20739315,40000037001,0,no_permit
11514,11514,OK00425,CWNS2012,OK,MINCO WWT,Minco,35.3164,-97.925,0.1,0.1382621,40000038001,OKG580057,sewer_system
11515,11515,OK00435,CWNS2012,OK,LONE GROVE NORTH WWT,Lone Grove,34.1866,-97.2704,0.2,0.276524201,40000039001,0,no_permit
11516,11516,OK00445,CWNS2012,OK,LONE GROVE SOUTH WWT,Lone Grove,34.1866,-97.2704,0.15,0.20739315,40000039002,0,no_permit
11517,11517,OK00455,CWNS2012,OK,LONE GROVE EAST WWT,Lone Grove,34.1801,-97.2446,0.15,0.20739315,40000039003,OK0034266,sewer_system
11518,11518,OK00465,CWNS2012,OK,GARBER WWT,Garber,36.4246,-97.5698,0.09,0.12443589,40000040001,OK0028932,sewer_system
11519,11519,OK00475,CWNS2012,OK,CALERA PWA WWT,Calera,33.925,-96.4402,0.239,0.33044642,40000041001,OK0031682,sewer_system
11520,11520,OK00485,CWNS2012,OK,AFTON PWA WWT,AFTON,36.6957,-94.9514,0.14,0.19356694,40000042001,OK0020656,sewer_system
11521,11521,OK00495,CWNS2012,OK,VICI WWT,Vici,36.1532,-99.281,0.07,0.09678347,40000043001,0,no_permit
11522,11522,OK00505,CWNS2012,OK,TERRAL WWT,Terral,33.8872,-97.9393,0.04,0.05530484,40000044001,0,no_permit
11523,11523,OK00515,CWNS2012,OK,SAVANNA WWT,SAVANNA,34.8155,-95.847,0.09,0.12443589,40000045001,OK0030708,sewer_system
11524,11524,OK00525,CWNS2012,OK,PORUM PWA WWT,Porum,35.3661,-95.2575,0.03,0.04147863,40000046001,OK0021636,sewer_system
11525,11525,OK00535,CWNS2012,OK,KIOWA WWT,KIOWA,34.7311,-95.9053,0.069,0.095400849,40000048001,0,no_permit
11526,11526,OK00545,CWNS2012,OK,HYDRO WWT,Hydro,35.5401,-98.5621,0.12,0.1659145202999999,40000049001,OK0028185,sewer_system
11527,11527,OK00555,CWNS2012,OK,HAMMON WWT,Hammon,35.6333,-99.3817,0.05,0.06913105,40000050001,0,no_permit
11528,11528,OK00565,CWNS2012,OK,FAIRLAND PWA WWT,FAIRLAND,36.7532,-94.8589,0.07,0.09678347,40000051002,OK0021504,sewer_system
11529,11529,OK00575,CWNS2012,OK,DICKSON WWT,Dickson,34.187,-96.9843,0.11,0.15208831,40000052001,0,no_permit
11530,11530,OK00585,CWNS2012,OK,COVINGTON WWT,Covington,36.3027,-97.5936,0.07,0.09678347,40000053001,0,no_permit
11531,11531,OK00595,CWNS2012,OK,CEMENT PWA WWT,Cement,35.0976,-98.4376,0.088,0.1216706482199999,40000054001,OK0027766,sewer_system
11532,11532,OK00605,CWNS2012,OK,BURNS FLAT (SOUTH) WWT,Burns Flat,35.3439,-99.1828,0.1,0.1382621,40000055001,0,no_permit
11533,11533,OK00615,CWNS2012,OK,BURNS FLAT (NORTH) WWT,Burns Flat,35.3572,-99.1626,0.1,0.1382621,40000055002,0,no_permit
11534,11534,OK00625,CWNS2012,OK,BINGER WWT,Binger,35.3115,-98.3364,0.091,0.1258185112274999,40000056001,0,no_permit
11535,11535,OK00635,CWNS2012,OK,ALLEN WWT,ALLEN,34.8765,-96.4234,0.09,0.12443589,40000057001,OK0020206,sewer_system
11536,11536,OK00645,CWNS2012,OK,VERDEN PWA WWT,Verden,35.0901,-98.0828,0.04,0.05530484,40000059001,OKG580049,sewer_system
11537,11537,OK00655,CWNS2012,OK,TALOGA WWT,Taloga,36.0501,-98.9565,0.03,0.04147863,40000060001,0,no_permit
11538,11538,OK00665,CWNS2012,OK,SOPER WWT,SOPER,34.0365,-95.7041,0.03,0.04147863,40000061001,OK0044563,sewer_system
11539,11539,OK00675,CWNS2012,OK,RIPLEY WWT,Ripley,36.0247,-96.9052,0.04,0.05530484,40000062001,0,no_permit
11540,11540,OK00685,CWNS2012,OK,RAVIA WWT,Ravia,34.2276,-96.7628,0.032,0.044243872,40000063001,0,no_permit
11541,11541,OK00695,CWNS2012,OK,PAOLI WWT,Paoli,34.8216,-97.2556,0.07,0.09678347,40000064001,OKG580024,sewer_system
11542,11542,OK00705,CWNS2012,OK,OCHELATA UA WWT,OCHELATA,36.6157,-95.9687,0.065,0.089870365,40000065001,OK0034517,sewer_system
11543,11543,OK00715,CWNS2012,OK,MOUNTAIN PARK WWT,Mountain Park,34.6908,-98.9562,0.04,0.05530484,40000066001,0,no_permit
11544,11544,OK00725,CWNS2012,OK,MARSHALL WWT,Marshall,36.1561,-97.6315,0.04,0.05530484,40000067001,OKG580004,sewer_system
11545,11545,OK00735,CWNS2012,OK,LIMA WWT,Lima,35.1703,-96.5947,0.007,0.009678347,40000068001,0,no_permit
11546,11546,OK00745,CWNS2012,OK,LANGLEY WWT,LANGLEY,36.448,-95.0505,0.08,0.1106096801999999,40000069001,OK0039128,sewer_system
11547,11547,OK00755,CWNS2012,OK,KETCHUM WWT,KETCHUM,36.5317,-95.0321,0.02,0.02765242,40000070001,0,no_permit
11548,11548,OK00765,CWNS2012,OK,HEAVENER UA WWT,HEAVENER,34.8708,-94.5936,0.32,0.4424387207999999,40000073001,OK0038407,sewer_system
11549,11549,OK00775,CWNS2012,OK,LEFLORE #5 (HOWE) WWT,HOWE,34.9587,-94.6275,0.07,0.09678347,40000074001,OKG580052,sewer_system
11550,11550,OK00785,CWNS2012,OK,POCOLA MA WWT,POCOLA,35.2699,-94.4676,0.12,0.1659145202999999,40000075001,OK0034134,sewer_system
11551,11551,OK00795,CWNS2012,OK,POTEAU PWA WWT,POTEAU,35.0553,-94.6071,0.79,1.092270592,40000076001,OK0021610,sewer_system
11552,11552,OK00805,CWNS2012,OK,CAMERON PWA WWT,CAMERON,35.1383,-94.5406,0.03,0.04147863,40000077001,0,no_permit
11553,11553,OK00815,CWNS2012,OK,BOKOSHE PWA WWT,BOKOSHE,35.1844,-94.7789,0.045,0.062217945,40000078001,OK0027731,sewer_system
11554,11554,OK00825,CWNS2012,OK,PANAMA WWT,PANAMA,35.1599,-94.657,0.136,0.188036456,40000079001,OK0031054,sewer_system
11555,11555,OK00835,CWNS2012,OK,SPIRO MA WWT,SPIRO,35.2995,-94.6203,0.22,0.304176621,40000080001,OK0027693,sewer_system
11556,11556,OK00845,CWNS2012,OK,SHADY POINT PWA WWT,SHADY POINT,35.1237,-94.6621,0.08,0.1106096801999999,40000081001,OKG580051,sewer_system
11557,11557,OK00855,CWNS2012,OK,TALIHINA PWA WWT,TALIHINA,34.7478,-95.0593,0.12,0.1659145202999999,40000082001,OK0028380,sewer_system
11558,11558,OK00865,CWNS2012,OK,WISTER WWT,WISTER,34.9609,-94.7171,0.1,0.1382621,40000083001,OK0034118,sewer_system
11559,11559,OK00875,CWNS2012,OK,MULDROW UA WWT,Muldrow,35.3956,-94.6119,0.4,0.553048401,40000086001,OK0032573,sewer_system
11560,11560,OK00885,CWNS2012,OK,ROLAND WWT,Roland,35.4087,-94.4873,0.25,0.3456552506249999,40000087001,OK0030392,sewer_system
11561,11561,OK00895,CWNS2012,OK,SALLISAW WWT,Sallisaw,35.4151,-94.817,0.92,1.272011322,40000088001,OK0028169,sewer_system
11562,11562,OK00905,CWNS2012,OK,GANS WWT,Gans,35.3788,-94.6969,0.03,0.04147863,40000089001,OKG580068,sewer_system
11563,11563,OK00915,CWNS2012,OK,MARBLE CITY WWT,Marble City,35.5729,-94.8274,0.02,0.02765242,40000091001,0,no_permit
11564,11564,OK00925,CWNS2012,OK,VIAN PWA WWT,Vian,35.4969,-94.9826,0.14,0.19356694,40000092001,OK0021512,sewer_system
11565,11565,OK00935,CWNS2012,OK,GORE WWT,Gore,35.5613,-95.0976,0.06,0.08295726,40000093001,OKG380024,other_system
11566,11566,OK00945,CWNS2012,OK,NORMAN (MAIN) WWT,Norman,35.1664,-97.4445,12,16.59145203,40000094001,OK0029190,sewer_system
11567,11567,OK00955,CWNS2012,OK,LEXINGTON PWA WWT,Lexington,35.0058,-97.3443,0.21,0.290350411,40000095001,OK0022756,sewer_system
11568,11568,OK00965,CWNS2012,OK,NOBLE WWT,Noble,35.1393,-97.4071,0.56,0.7742677614000001,40000096002,OK0031755,sewer_system
11569,11569,OK00975,CWNS2012,OK,MOORE WWT,Moore,35.291,-97.5519,5,6.913105013,40000098001,OK0027391,sewer_system
11570,11570,OK00985,CWNS2012,OK,MUSTANG WWT,Mustang,35.3253,-97.7325,1.4,1.935669404,40000099001,OK0026816,sewer_system
